자연,1100고지습지,20190101,2
자연,가마오름,20190106,1
자연,가메창,20190223,1
자연,가세오름,20190210,1
자연,가시오름,20190102,1
자연,감낭오름,20190131,1
자연,갑선이오름,20190107,1
자연,강정천,20190103,4
자연,개오름,20190117,1
자연,개오리오름,20190104,1
자연,갯거리오름,20190223,1
자연,거린사슴,20190112,2
자연,거문오름,20190102,4
자연,거미오름,20190109,1
자연,거슨세미오름,20190117,1
자연,검멀레해변,20190103,2
자연,고근산,20190101,2
자연,곽지해수욕장,20190724,2
자연,괴오름,20190106,1
자연,구두리오름,20190223,1
자연,구시물,20190103,1
자연,금능해수욕장,20190104,1
자연,금악오름,20190102,1
자연,김녕사굴,20190109,1
자연,김녕해수욕장,20190101,1
자연,큰엉해안경승지,20190103,2
자연,높은오름,20190106,2
자연,다랑쉬오름,20190103,1
자연,다려도,20190103,3
자연,도너리오름,20190104,1
자연,돈내코유원지,20190101,1
자연,둔지봉,20190111,1
자연,따라비오름,20190101,2
자연,마라도등대,20190102,1
자연,모구리오름,20190107,1
자연,모지오름,20190107,1
자연,무수천,20190103,1
자연,물영아리,20190102,3
자연,바농오름,20190102,1
자연,방선문,20190103,2
자연,별도봉,20190101,1
자연,보목마을,20190205,1
자연,붉은오름자연휴양림,20190102,1
자연,비양봉,20190103,1
자연,사라봉,20190101,4
자연,사라오름,20190101,3
자연,산지등대,20190103,1
자연,산지천,20190101,1
자연,삼양해수욕장,20190105,1
자연,삼의봉,20190621,1
자연,세미오름,20190106,1
자연,새신오름,20190208,1
자연,생각하는정원,20190102,1
자연,서건도,20190103,2
자연,서귀포자연휴양림,20190102,1
자연,서귀포해양도립공원,20190223,1
자연,석부작박물관,20190102,1
자연,선흘곶자왈,20190103,1
자연,세화해변,20190101,2
자연,소남머리,20190111,1
자연,소정방폭포,20190107,1
자연,손자봉,20190106,1
자연,쇠머리오름,20190121,1
자연,수악,20190101,1
자연,신양섭지해수욕장,20190130,1
자연,신천목장,20190101,2
자연,쌍용굴,20190114,1
자연,아부오름,20190102,1
자연,안덕계곡,20190101,1
자연,어승생승마장,20190222,1
자연,엉또폭포,20190105,1
자연,엉알해안,20190103,1
자연,여미지식물원,20190102,1
자연,연화못,20190108,1
자연,열안지,20190105,1
자연,열안지오름,20190103,1
자연,오백나한,20190101,1
자연,오조마을,20190302,1
자연,왕이메,20190106,1
자연,외돌개,20190101,3
자연,용연구름다리,20190104,1
자연,용천동굴,20190102,2
자연,우도등대,20190103,1
자연,우도산호해변,20190207,1
자연,월정리해수욕장,20190102,1
자연,이호테우해수욕장,20190102,1
자연,저지오름,20190102,2
자연,정물알오름,20190223,1
자연,정물오름,20190102,1
자연,노루생태관찰원,20190103,1
자연,당처물동굴,20190102,2
자연,벵뒤굴,20190102,1
자연,문주란자생지,20190108,2
자연,하도리철새도래지,20190101,1
자연,절물자연휴양림,20190101,1
자연,제지기오름,20190103,1
자연,종달리해안도로,20190114,1
자연,대포주상절리,20190104,1
자연,중문색달해수욕장,20190101,1
자연,지미봉,20190101,1
자연,천아오름,20190111,1
자연,천제연폭포,20190102,1
자연,추자도등대,20190101,1
자연,폭낭오름,20190117,1
자연,표선해수욕장,20190101,1
자연,하고수동해변,20190108,1
자연,하모해수욕장,20190109,1
자연,한대오름,20190120,1
자연,한라산국립공원,20190101,5
자연,한라산영실,20190101,3
자연,한라생태숲,20190101,1
자연,한라수목원,20190102,2
자연,한림공원협재굴,20190217,1
자연,형제섬,20190101,6
자연,혼인지,20190104,1
자연,화순금모래해수욕장,20190108,1
자연,황우지해안,20190104,2
자연,후곡악,20190115,1
자연,주체오름,20190223,1
체험관광지,갈중이,20190207,1
체험관광지,교래삼다수마을,20190121,1
체험관광지,제주다이나믹메이즈,20190101,1
체험관광지,다희연,20190103,1
체험관광지,도순다원,20190101,1
체험관광지,두맹이골목,20190103,1
체험관광지,마린파크,20190101,2
체험관광지,번개과학체험관,20190102,1
체험관광지,사진놀이터,20190106,1
체험관광지,가시리마을,20190109,1
체험관광지,예래생태마을,20190102,1
체험관광지,용왕난드르,20190103,1
체험관광지,서프라이즈테마파크,20190502,1
체험관광지,성이시돌목장,20190103,1
체험관광지,낙천아홉굿마을,20190304,1
체험관광지,어멍아방잔치마을,20190212,1
체험관광지,제주이상한나라의앨리스,20190203,1
체험관광지,이중섭거리,20190101,2
체험관광지,점보빌리지,20190103,1
체험관광지,제주동백마을,20190104,1
체험관광지,명도암참살이마을,20190210,1
체험관광지,제주서광다원,20190223,1
체험관광지,유수암마을,20190105,1
체험관광지,청수마을,20190107,1
체험관광지,초콜릿랜드,20190114,1
체험관광지,제주도예촌,20190103,1
체험관광지,제주마방목지,20190101,1
체험관광지,제주선인장마을,20190217,1
체험관광지,제주탐나라공화국,20190314,1
체험관광지,제주허브동산,20190101,2
체험관광지,무병장수테마파크,20190109,1
체험관광지,조랑말체험공원,20190110,1
체험관광지,제이엠그랑블루요트,20190102,1
체험관광지,하도어촌체험마을,20190106,1
체험관광지,혼인지마을,20190110,1
건축/조형물,새연교,20190101,2
건축/조형물,선임교,20190102,1
건축/조형물,제주해녀항일운동기념탑,20190109,1
문화/예술/역사,관덕정,20190102,2
문화/예술/역사,김녕금룡사,20191214,1
문화/예술/역사,대정향교,20190102,1
문화/예술/역사,명월대,20190103,1
문화/예술/역사,모충사,20190110,1
문화/예술/역사,방사탑,20190104,2
문화/예술/역사,백제사,20190101,1
문화/예술/역사,법화사,20190101,2
문화/예술/역사,별방진,20190103,1
문화/예술/역사,제주보림사,20190430,1
문화/예술/역사,불탑사,20190105,1
문화/예술/역사,산방굴사,20190103,2
문화/예술/역사,산천단곰솔,20190101,1
문화/예술/역사,추사유배지,20190101,1
문화/예술/역사,하논분화구,20190102,1
문화/예술/역사,성읍민속마을,20190101,5
문화/예술/역사,약천사,20190101,4
문화/예술/역사,양금석가옥,20190511,1
문화/예술/역사,연북정,20190105,1
문화/예술/역사,오현단,20190103,3
문화/예술/역사,월영사,20190102,1
문화/예술/역사,이중섭거주지,20190109,1
문화/예술/역사,절부암,20190103,1
문화/예술/역사,정의향교,20190109,1
문화/예술/역사,삼성혈,20190102,1
문화/예술/역사,제주삼양동유적,20190106,1
문화/예술/역사,제주목관아,20190103,1
문화/예술/역사,제주민속촌,20190101,1
문화/예술/역사,제주성지,20190103,1
문화/예술/역사,제주향교,20190103,1
문화/예술/역사,평화통일불사리탑,20190203,1
박물관/전시관/미술관,김영갑갤러리두모악,20190102,1
박물관/전시관/미술관,왈종미술관,20190110,1
박물관/전시관/미술관,자연사랑미술관,20190102,1
박물관/전시관/미술관,놀라운트릭아이미술관,20190115,1
박물관/전시관/미술관,제주도립미술관,20190101,1
박물관/전시관/미술관,기당미술관,20190101,1
박물관/전시관/미술관,제주현대미술관,20190101,1
박물관/전시관/미술관,건강과성박물관,20190102,1
박물관/전시관/미술관,국립제주박물관,20190102,1
박물관/전시관/미술관,그리스신화박물관,20190102,3
박물관/전시관/미술관,믿거나말거나박물관,20190102,1
박물관/전시관/미술관,제주박물관은살아있다,20190311,1
박물관/전시관/미술관,본태박물관,20190101,2
박물관/전시관/미술관,세계조가비박물관,20190209,1
박물관/전시관/미술관,제주신영영화박물관,20190206,1
박물관/전시관/미술관,아프리카박물관,20190101,1
박물관/전시관/미술관,제주세계자연유산센터,20190104,1
박물관/전시관/미술관,제주교육박물관,20190128,1
박물관/전시관/미술관,제주민속자연사박물관,20190103,1
박물관/전시관/미술관,제주돌문화공원,20190102,1
박물관/전시관/미술관,세계성문화박물관,20190427,1
박물관/전시관/미술관,제주유리박물관,20190114,1
박물관/전시관/미술관,테디베어사파리,20190103,1
박물관/전시관/미술관,제주평화박물관,20190109,1
박물관/전시관/미술관,조안베어뮤지엄,20190118,1
박물관/전시관/미술관,초콜릿박물관,20190101,1
박물관/전시관/미술관,제주테디베어뮤지엄,20190107,1
박물관/전시관/미술관,피규어뮤지엄제주,20190102,2
박물관/전시관/미술관,제주해녀박물관,20190103,1
박물관/전시관/미술관,갓전시관,20190130,1
박물관/전시관/미술관,고흐의정원,20190705,1
박물관/전시관/미술관,방림원,20190101,1
박물관/전시관/미술관,서귀포천문과학문화관,20190107,1
박물관/전시관/미술관,서복전시관,20190101,1
박물관/전시관/미술관,제주아쿠아플라넷,20190101,2
박물관/전시관/미술관,제주추사관,20190102,1
박물관/전시관/미술관,제주국제평화센터,20190101,1
박물관/전시관/미술관,제주통일관,20190110,1
박물관/전시관/미술관,캐릭파크,20190117,1
박물관/전시관/미술관,트랜스포머오토봇얼라이언스,20190106,1
박물관/전시관/미술관,하멜상선전시관,20190102,1
박물관/전시관/미술관,헬로키티아일랜드,20190101,3
산업,넥슨컴퓨터박물관,20190102,2
산업,맥파이브루어리,20190103,1
산업,신화워터파크,20190106,1
산업,신화테마파크,20190102,2
산업,정석항공관,20190103,1
산업,제주맥주양조장,20190101,1
산업,플레이케이팝,20190101,2
자연,문섬,20190101,5
자연,섶섬,20190101,1
자연,범섬,20190101,3
자연,걸매생태공원,20190105,1
체험관광지,물드리네,20190122,1
체험관광지,제주샘주,20190118,1
체험관광지,한라산소주공장,20190103,1
문화/예술/역사,알뜨르비행장일제지하벙커,20190106,1
박물관/전시관/미술관,더플래닛,20190103,1
산업,지속가능환경교육센터,20190412,1
